@0
TrialName, TrialNumber, Time, X, Y, Rotation, Box Hit, Timeout
Learning,99,265.613,191.6747,12.36955,268.3001,
Learning,99,266.13,183.9293,12.04955,267.5501,
Learning,99,266.63,176.4294,11.72867,267.5501,
Learning,99,267.147,168.6924,11.39764,267.5501,
Learning,99,267.647,161.1981,11.07699,267.5501,
Learning,99,268.162,153.4691,10.74631,267.5501,
Learning,99,268.663,145.9677,10.42536,267.5501,
Learning,99,269.165,139.191,12.95922,304.5001,
Learning,99,269.679,131.6882,13.63544,266.6501,
Learning,99,270.181,124.1711,13.14651,264.4001,
Learning,99,270.695,116.4992,12.33751,266.9501,
Learning,99,271.197,109.0209,12.94849,280.4001,
Learning,99,271.697,102.9078,16.98316,319.05,
Learning,99,272.197,98.1209,22.75376,330.55,
Learning,99,272.711,96.66625,30.29312,352.35,
Learning,99,273.213,96.14539,37.80763,356.65,
Learning,99,273.714,95.70655,45.3048,356.65,
Learning,99,274.23,95.19698,53.03241,355.5,
Learning,99,274.73,93.63992,60.29576,333.05,
Learning,99,275.246,88.7044,66.21528,317.55,
Learning,99,275.762,83.52283,71.93621,303.75,
Learning,99,276.278,76.13104,74.1649,283.8,
Learning,99,276.779,68.94625,73.49642,237.6,
